tconst,primaryTitle,averageRating,numVotes,startYear,genres
tt0101632,Csapd le csacsi!,7.7,1220,1991,Comedy
tt0101635,Curly Sue,5.9,22739,1991,"Comedy,Drama,Family"
tt0101640,Raise the Red Lantern,8.1,34513,1991,"Drama,Romance"
tt0101649,Thalapathi,8.5,12979,1991,"Action,Crime,Drama"
tt0101660,The Dark Backward,5.7,3827,1991,Comedy
tt0101669,Dead Again,6.8,29799,1991,"Crime,Drama,Mystery"
tt0101675,Dead Space,3.4,1397,1991,"Horror,Sci-Fi"
tt0101692,Death in Brunswick,6.5,1385,1990,"Comedy,Crime,Thriller"
tt0101694,Deceived,6.1,7818,1991,"Crime,Drama,Mystery"
tt0101698,Defending Your Life,7.2,20108,1991,"Comedy,Drama,Fantasy"
tt0101700,Delicatessen,7.5,88419,1991,"Comedy,Crime"
tt0101701,Delirious,5.8,9306,1991,"Comedy,Fantasy"
tt0101702,Delta Force 3: The Killing Game,3.4,1060,1991,"Action,Adventure,Crime"
tt0101725,Diary of a Hitman,5.2,2130,1991,"Crime,Drama"
tt0101732,Dil Aashna Hai (...The Heart Knows),4.9,1769,1992,"Drama,Romance"
tt0101733,Dil Hai Ki Manta Nahin,7.2,4559,1991,"Adventure,Comedy,Drama"
tt0101742,Deewana Mujh Sa Nahin,5.0,1056,1990,"Comedy,Drama,Romance"
tt0101744,Do or Die,4.3,1340,1991,"Action,Adventure,Crime"
tt0101745,Doc Hollywood,6.3,39528,1991,"Comedy,Drama,Romance"
tt0101746,The Doctor,6.9,5844,1991,Drama
tt0101748,Dogfight,7.3,9770,1991,"Comedy,Drama,Romance"
tt0101757,Don't Tell Mom the Babysitter's Dead,6.3,36680,1991,Comedy
tt0101761,The Doors,7.2,97173,1991,"Biography,Drama,Music"
tt0101763,God of Gamblers II,6.8,3411,1990,"Action,Adventure,Comedy"
tt0101764,Double Impact,5.6,43029,1991,"Action,Crime"
tt0101765,The Double Life of Véronique,7.7,51706,1991,"Drama,Fantasy,Music"
tt0101772,The Boys from St. Petri,7.0,2188,1991,"Drama,War"
tt0101775,Drop Dead Fred,5.9,30735,1991,"Comedy,Drama,Fantasy"
tt0101783,God of Gamblers Part III: Back to Shanghai,6.6,2551,1991,"Comedy,Crime,Drama"
tt0101786,Dutch,6.5,13707,1991,"Comedy,Drama"
tt0101787,Dying Young,6.0,16960,1991,"Drama,Romance"
tt0101798,Edward II,6.8,2971,1991,"Drama,History,Romance"
tt0101811,Enchanted April,7.3,7002,1991,Drama
tt0101821,Ernest Scared Stupid,5.7,12459,1991,"Comedy,Family,Fantasy"
tt0101829,Europa,7.6,22624,1991,"Drama,Thriller"
tt0101831,Eve of Destruction,4.9,2510,1991,"Action,Fantasy,Sci-Fi"
tt0101844,Eyes of an Angel,5.2,1320,1991,Drama
tt0101846,F/X2,5.9,11480,1991,"Action,Thriller"
tt0101862,Father of the Bride,6.5,82104,1991,"Comedy,Family,Romance"
tt0101863,"The Favour, the Watch and the Very Big Fish",6.2,1163,1991,Comedy
tt0101864,Crazy Safari,5.3,1246,1991,"Comedy,Fantasy"
tt0101889,The Fisher King,7.5,89248,1991,"Comedy,Drama,Fantasy"
tt0101891,The Five Heartbeats,7.5,4640,1991,"Drama,Music"
tt0101898,Flirting,7.1,6304,1991,"Drama,Romance"
tt0101902,For the Boys,6.3,5967,1991,"Comedy,Drama,Music"
tt0101912,Frankie and Johnny,6.7,33468,1991,"Comedy,Drama,Romance"
tt0101917,Freddy's Dead: The Final Nightmare,4.7,49632,1991,"Fantasy,Horror"
tt0101921,Fried Green Tomatoes,7.7,79752,1991,Drama
tt0101956,The Secret Face,7.1,1109,1991,"Drama,Romance"
tt0101960,Go Trabi Go,6.0,1612,1991,Comedy
tt0101962,Godzilla vs. King Ghidorah,6.4,6828,1991,"Action,Adventure,Drama"
tt0101969,Grand Canyon,6.9,16426,1991,"Crime,Drama"
tt0101984,Guilty by Suspicion,6.6,9284,1991,Drama
tt0101985,A Brighter Summer Day,8.2,12029,1991,"Crime,Drama,Romance"
tt0101988,The Guyver,4.9,5792,1991,"Action,Comedy,Horror"
tt0101991,Rhapsody in August,7.2,7349,1991,Drama
tt0101995,Hamis a baba,7.1,1054,1991,"Comedy,Crime"
tt0101998,Hangin' with the Homeboys,6.9,1517,1991,"Comedy,Drama"
tt0102004,The Hard Way,6.3,21852,1991,"Action,Comedy,Crime"
tt0102005,Harley Davidson and the Marlboro Man,6.1,21762,1991,"Action,Crime,Drama"
tt0102011,"He Said, She Said",5.7,7223,1991,"Comedy,Drama,Romance"
tt0102014,Hear My Song,7.0,1899,1991,"Comedy,Drama,Music"
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,8.1,22653,1991,Documentary
tt0102032,High Strung,6.6,2166,1992,Comedy
tt0102034,Highlander II: The Quickening,4.2,47417,1991,"Action,Adventure,Fantasy"
tt0102035,Highway 61,7.0,1461,1991,"Comedy,Music"
tt0102043,Hired to Kill,4.9,2073,1990,"Action,Thriller"
tt0102045,The Hitman,5.3,4243,1991,"Action,Crime,Thriller"
tt0102048,Homicide,6.9,7966,1991,"Crime,Mystery,Thriller"
tt0102050,Voyager,6.7,3505,1991,"Drama,Romance"
tt0102057,Hook,6.8,267230,1991,"Adventure,Comedy,Family"
tt0102059,Hot Shots!,6.7,114070,1991,"Action,Comedy"
tt0102065,House Party 2,5.3,6989,1991,"Comedy,Drama,Music"
tt0102070,Hudson Hawk,5.7,58991,1991,"Action,Adventure,Comedy"
tt0102071,Hum,6.9,3244,1991,"Action,Comedy,Drama"
tt0102095,If Looks Could Kill,5.8,7498,1991,"Action,Comedy"
tt0102103,Impromptu,6.8,5406,1991,"Biography,Comedy,Music"
tt0102116,The Indian Runner,6.9,9574,1991,Drama
tt0102136,I Don't Kiss,6.8,1400,1991,"Adventure,Crime,Drama"
tt0102138,JFK,8.0,165691,1991,"Drama,History,Thriller"
tt0102141,Jacquot of Nantes,7.7,1860,1991,"Biography,Drama"
tt0102164,Johnny Stecchino,7.2,11316,1991,"Comedy,Crime,Romance"
tt0102175,Jungle Fever,6.6,19282,1991,"Drama,Romance"
tt0102178,K2,6.2,7087,1991,"Adventure,Drama,Sport"
tt0102181,Kafka,6.8,10395,1991,"Drama,Mystery,Sci-Fi"
tt0102187,Karate Cop,2.9,1393,1991,"Action,Sci-Fi"
tt0102202,Kickboxer 2: The Road Back,4.5,6162,1991,"Action,Sport"
tt0102210,Killer Tomatoes Eat France!,3.8,1566,1992,Comedy
tt0102216,King Ralph,5.4,16702,1991,"Comedy,Romance"
tt0102217,The King of the Kickboxers,5.8,1944,1990,"Action,Crime,Drama"
tt0102220,A Kiss Before Dying,5.7,5769,1991,"Crime,Drama,Mystery"
tt0102223,Kit Kat,8.2,2533,1991,"Comedy,Drama,Romance"
tt0102237,Kroll,6.8,1265,1991,"Action,Drama"
tt0102240,The Crumbs,6.0,1240,1991,"Adventure,Comedy,Family"
tt0102250,L.A. Story,6.7,33899,1991,"Comedy,Drama,Fantasy"
tt0102258,Lamhe,7.2,3121,1991,"Drama,Musical,Romance"
tt0102266,The Last Boy Scout,7.0,109261,1991,"Action,Comedy,Crime"
tt0102269,Last Dance,4.3,1500,1992,Thriller
tt0102279,Late for Dinner,6.5,1873,1991,"Drama,Sci-Fi"
tt0102288,Let Him Have It,7.2,3745,1991,"Crime,Drama,History"
tt0102293,Story of Ricky,7.0,14507,1991,"Action,Comedy,Crime"
tt0102299,Liebestraum,5.9,1656,1991,"Mystery,Thriller"
tt0102303,Life Stinks,5.9,11111,1991,Comedy
tt0102307,Light Sleeper,6.9,8923,1992,"Crime,Drama"
tt0102313,The Linguini Incident,6.2,1388,1991,"Comedy,Crime"
tt0102316,Little Man Tate,6.6,15610,1991,Drama
tt0102340,Love Crimes,4.3,1221,1992,"Romance,Thriller"
tt0102343,Love Potion No. 9,5.7,14938,1992,"Comedy,Fantasy,Romance"
tt0102351,Lucky Luke,5.1,4175,1991,"Comedy,Western"
tt0102368,Madame Bovary,6.6,4328,1991,"Drama,Romance"
tt0102369,Mother,8.5,5008,1990,Drama
tt0102370,Madonna: Truth or Dare,6.4,9896,1991,"Documentary,Music"
tt0102383,Malina,6.4,1185,1991,"Drama,Fantasy,Mystery"
tt0102388,The Man in the Moon,7.3,17888,1991,"Drama,Romance"
tt0102395,Mannequin: On the Move,4.4,6710,1991,"Comedy,Fantasy,Romance"
tt0102396,Manta - Der Film,4.6,1220,1991,"Comedy,Romance"
tt0102397,"Manta, Manta",5.7,5646,1991,Comedy
tt0102411,The Marrying Man,5.7,6077,1991,"Comedy,Music,Romance"
tt0102421,Mother,7.4,3578,1991,Drama
tt0102422,McBain,4.8,2188,1991,"Crime,Drama,War"
tt0102426,Mediterraneo,7.4,16136,1991,"Comedy,Drama,War"
tt0102428,Meeting Venus,6.6,1398,1991,"Comedy,Drama,Romance"
tt0102436,Merci La Vie,6.5,1327,1991,Drama
tt0102439,The Suspended Step of the Stork,7.5,2685,1991,"Drama,Romance"
tt0102443,A Midnight Clear,7.1,9515,1992,"Drama,War"
tt0102456,Mississippi Masala,6.7,5976,1991,"Drama,Romance"
tt0102458,Mister Johnson,6.4,1165,1990,Drama
tt0102460,Mobsters,5.9,9543,1991,"Crime,Drama"
tt0102465,"Mon père, ce héros.",6.1,2865,1991,"Comedy,Drama,Romance"
tt0102469,Mortal Thoughts,5.7,9418,1991,"Mystery,Thriller"
tt0102492,My Girl,6.9,86447,1991,"Comedy,Drama,Family"
tt0102494,My Own Private Idaho,7.0,60246,1991,Drama
tt0102500,Mystery Date,6.0,3287,1991,"Comedy,Crime,Romance"
tt0102510,The Naked Gun 2½: The Smell of Fear,6.9,119244,1991,"Comedy,Crime"
tt0102511,Naked Lunch,6.9,55146,1991,Drama
tt0102517,Necessary Roughness,6.2,12714,1991,"Comedy,Sport"
tt0102522,Nekromantik 2,5.2,4016,1991,Horror
tt0102526,New Jack City,6.6,37782,1991,"Action,Crime,Drama"
tt0102536,Night on Earth,7.7,64254,1991,"Comedy,Drama"
tt0102555,Not Without My Daughter,6.4,14217,1991,"Drama,Thriller"
tt0102558,Nothing But Trouble,5.1,26707,1991,Comedy
tt0102562,Robotrix,5.9,1133,1991,"Action,Comedy,Crime"
tt0102569,A Nymphoid Barbarian in Dinosaur Hell,2.7,1762,1990,"Fantasy,Horror,Sci-Fi"
tt0102571,The Elementary School,7.8,3165,1991,"Adventure,Comedy,Drama"
tt0102573,The Object of Beauty,5.6,2251,1991,"Comedy,Crime,Drama"
tt0102579,Den ofrivillige golfaren,5.7,4805,1991,"Comedy,Sport"
tt0102583,"Olivier, Olivier",7.5,1849,1992,"Adventure,Crime,Drama"
tt0102587,Only Yesterday,7.6,35617,1991,"Animation,Drama,Romance"
tt0102590,Once Around,6.5,5069,1991,"Comedy,Drama,Romance"
tt0102592,One False Move,7.1,13215,1992,"Crime,Drama,Thriller"
tt0102593,One Good Cop,5.8,4447,1991,"Action,Crime,Drama"
tt0102598,Only the Lonely,6.3,11973,1991,"Comedy,Romance"
tt0102603,Oscar,6.5,33561,1991,"Comedy,Crime"
tt0102609,Other People's Money,6.2,9316,1991,"Comedy,Drama,Romance"
tt0102614,Out for Justice,6.1,25244,1991,"Action,Crime,Drama"
tt0102629,"Attention, Papa Arrives!",7.9,5683,1991,"Comedy,Family"
tt0102631,Paradise,6.6,3073,1991,Drama
tt0102638,Paris Trout,6.4,1628,1991,Drama
tt0102645,Patthar Ke Phool,5.6,1226,1991,"Action,Drama,Romance"
tt0102655,The Perfect Weapon,5.9,4721,1991,"Action,Crime,Drama"
tt0102667,Speaking of the Devil,5.9,1301,1991,"Comedy,Fantasy"
tt0102674,The Pistol: The Birth of a Legend,6.8,1405,1991,"Biography,Drama,Sport"
tt0102685,Point Break,7.2,195736,1991,"Action,Crime,Thriller"
tt0102687,Poison,6.3,4859,1991,"Drama,Horror,Romance"
tt0102690,Popcorn,5.9,6058,1991,"Comedy,Horror"
tt0102691,The Pope Must Diet,5.1,1606,1991,Comedy
tt0102701,Prahaar: The Final Attack,8.0,2130,1991,"Action,Crime,Drama"
tt0102703,Prayer of the Rollerboys,5.5,2697,1990,"Action,Crime,Drama"
tt0102713,The Prince of Tides,6.8,19123,1991,"Drama,Romance"
tt0102719,Problem Child 2,4.8,23315,1991,"Comedy,Family"
tt0102721,Proof,7.2,7014,1991,"Drama,Romance"
tt0102722,Prospero's Books,6.8,6606,1991,"Drama,Fantasy"
tt0102729,Pure Luck,5.8,7529,1991,"Comedy,Crime,Mystery"
tt0102737,The Magnificent Scoundrels,6.5,1111,1991,"Adventure,Comedy,Crime"
tt0102741,Queens Logic,5.8,1767,1991,"Comedy,Drama"
tt0102744,Quigley Down Under,6.9,23693,1990,"Action,Adventure,Drama"
tt0102749,A Rage in Harlem,5.9,2302,1991,"Comedy,Crime"
tt0102753,Rambling Rose,6.6,5347,1991,Drama
tt0102757,The Rapture,6.3,5769,1991,"Drama,Mystery"
tt0102768,Regarding Henry,6.7,33848,1991,"Drama,Romance"
tt0102782,Return to the Blue Lagoon,5.1,21068,1991,"Adventure,Drama,Romance"
tt0102789,Ricochet,6.2,19617,1991,"Action,Crime,Drama"
tt0102797,Robin Hood,5.7,5707,1991,"Action,Adventure,Drama"
tt0102798,Robin Hood: Prince of Thieves,6.9,203664,1991,"Action,Adventure,Drama"
tt0102802,Rock-A-Doodle,6.0,10248,1991,"Adventure,Animation,Comedy"
tt0102803,The Rocketeer,6.5,60614,1991,"Action,Adventure,Family"
tt0102812,Roujin Z,6.8,3035,1991,"Animation,Comedy,Drama"
tt0102813,Rover Dangerfield,5.9,3265,1991,"Animation,Comedy,Family"
tt0102815,Controlled Conversations,7.1,1618,1991,Comedy
tt0102816,Center Stage,7.5,2603,1991,"Biography,Drama,Romance"
tt0102817,Rubin and Ed,7.0,1965,1991,"Comedy,Drama"
tt0102818,Run,6.2,3053,1991,"Action,Drama,Thriller"
tt0102820,Rush,6.7,9601,1991,"Action,Crime,Drama"
tt0102825,Saajan,7.2,7308,1991,"Drama,Musical,Romance"
tt0102835,Sanam Bewafa,5.2,1459,1991,"Drama,Romance"
tt0102844,Saudagar,6.7,1557,1991,"Action,Drama,Romance"
tt0102846,Saugandh,5.4,1026,1991,"Action,Drama,Romance"
tt0102848,Scanners II: The New Order,5.2,3584,1991,"Action,Horror,Sci-Fi"
tt0102849,Scenes from a Mall,5.4,5161,1991,Comedy
tt0102855,Scream of Stone,6.2,1438,1991,Drama
tt0102860,Scissors,5.1,3177,1991,"Horror,Thriller"
tt0102898,Shakes the Clown,5.6,5517,1991,"Comedy,Crime,Drama"
tt0102900,Shattered,6.5,10983,1991,"Crime,Drama,Mystery"
tt0102910,Shock 'Em Dead,4.9,1197,1991,"Horror,Music,Thriller"
tt0102913,Shout,5.2,2044,1991,"Drama,Music,Romance"
tt0102915,Showdown in Little Tokyo,6.1,20230,1991,"Action,Comedy,Crime"
tt0102926,The Silence of the Lambs,8.6,1500149,1991,"Crime,Drama,Thriller"
tt0102932,A Chinese Ghost Story III,6.6,2870,1991,"Action,Comedy,Fantasy"
tt0102940,Ski School,4.9,4246,1990,"Comedy,Sport"
tt0102943,Slacker,7.0,22994,1990,"Comedy,Drama"
tt0102945,Sleeping with the Enemy,6.3,63014,1991,"Drama,Thriller"
tt0102951,Soapdish,6.6,17237,1991,"Comedy,Romance"
tt0102958,Sólo con tu pareja,6.8,3965,1991,"Comedy,Romance"
tt0102969,The Efficiency Expert,6.2,2088,1991,"Comedy,Drama"
tt0102975,Star Trek VI: The Undiscovered Country,7.2,79500,1991,"Action,Adventure,Sci-Fi"
tt0102979,Stepping Out,6.4,1207,1991,"Comedy,Drama,Musical"
tt0102984,Stone Cold,6.1,9678,1991,"Action,Crime,Drama"
tt0102993,Strangers in Good Company,7.7,1236,1990,"Adventure,Drama"
tt0102996,Strictly Business,5.4,2173,1991,"Comedy,Romance"
tt0103003,Suburban Commando,4.6,10838,1991,"Action,Comedy,Sci-Fi"
tt0103007,The Super,5.6,6112,1991,Comedy
tt0103010,Surviving Desire,7.2,1701,1992,"Comedy,Drama,Romance"
tt0103016,Switch,5.8,10229,1991,"Comedy,Fantasy"
tt0103030,High Heels,7.0,17022,1991,"Comedy,Drama,Romance"
tt0103035,Taking Care of Business,6.4,9118,1990,Comedy
tt0103039,Talkin' Dirty After Dark,5.1,7135,1991,Comedy
tt0103044,Prison on Fire II,6.7,1321,1991,"Action,Crime,Drama"
tt0103045,Fight Back to School,7.1,4535,1991,"Action,Comedy,Crime"
tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.0,59867,1991,"Action,Adventure,Comedy"
tt0103064,Terminator 2: Judgment Day,8.6,1145262,1991,"Action,Sci-Fi"
tt0103069,Texasville,5.9,2918,1990,"Drama,Romance"
tt0103074,Thelma & Louise,7.6,166277,1991,"Adventure,Crime,Drama"
tt0103077,There's Nothing Out There,5.6,2099,1991,"Comedy,Fantasy,Horror"
tt0103103,The Jackpot!,6.2,1773,1991,"Adventure,Comedy"
tt0103105,Toto the Hero,7.5,6177,1991,"Comedy,Drama,Fantasy"
tt0103110,Tous les matins du monde,7.5,7794,1991,"Biography,Drama,History"
tt0103111,Hard to Die,4.8,1411,1990,"Action,Comedy,Fantasy"
tt0103112,Toy Soldiers,6.6,24227,1991,"Action,Drama,Thriller"
tt0103116,Trancers II,5.3,2408,1991,"Action,Horror,Sci-Fi"
tt0103125,True Colors,6.3,5554,1991,Drama
tt0103128,True Identity,5.1,1296,1991,"Comedy,Crime"
tt0103129,Truly Madly Deeply,7.2,9804,1990,"Comedy,Drama,Fantasy"
tt0103130,Trust,7.4,11943,1990,"Comedy,Crime,Drama"
tt0103150,Escape from the 'Liberty' Cinema,7.1,1152,1990,"Comedy,Drama,Fantasy"
tt0103157,The Unborn,4.7,1554,1991,"Drama,Horror,Sci-Fi"
tt0103168,Une époque formidable...,6.7,1372,1991,"Comedy,Drama"
tt0103176,Close to Eden,7.6,3800,1991,"Adventure,Drama,Romance"
tt0103184,V.I. Warshawski,4.9,5401,1991,"Action,Comedy,Crime"
tt0103186,Cows,7.1,3882,1992,"Drama,Mystery,Romance"
tt0103190,Van Gogh,7.1,3233,1991,"Adventure,Biography,Drama"
tt0103203,The Voyage of Captain Fracassa,7.3,1083,1990,"Adventure,Comedy,History"
tt0103239,Wedlock,5.9,8981,1991,"Action,Crime,Drama"
tt0103241,What About Bob?,7.0,73132,1991,Comedy
tt0103243,Where Angels Fear to Tread,6.3,2390,1991,"Drama,Romance"
tt0103247,White Fang,6.7,21932,1991,"Adventure,Drama,Family"
tt0103251,White Palace,6.5,8720,1990,"Drama,Romance"
tt0103253,Whore,5.6,4147,1991,Drama
tt0103262,Wild Hearts Can't Be Broken,7.2,5701,1991,"Drama,Family,Romance"
tt0103285,Once Upon a Time in China,7.2,19522,1991,"Action,Adventure,Drama"
tt0103295,Swordsman II,7.1,4689,1992,"Action,Fantasy"
tt0103296,Fist of Fury 1991,6.5,1259,1991,"Action,Adventure,Comedy"
tt0103303,Year of the Gun,5.6,2877,1991,"Action,Romance,Thriller"
tt0103328,Tricky Brains,7.0,2847,1991,"Comedy,Romance"
tt0103337,Zombie and the Ghost Train,7.2,1083,1991,"Comedy,Drama,Music"
tt0103594,1492: Conquest of Paradise,6.4,31900,1992,"Adventure,Biography,Drama"
tt0103595,1991: The Year Punk Broke,7.3,1539,1992,"Documentary,History,Music"
tt0103596,3 Ninjas,5.3,22775,1992,"Action,Comedy,Family"
tt0103601,Mother,6.9,2061,1992,Drama
tt0103617,Aces: Iron Eagle III,3.7,3105,1992,Action
tt0103621,Adventures in Dinosaur City,4.8,1205,1991,"Adventure,Family,Fantasy"
tt0103634,Aileen Wuornos: Selling of a Serial Killer,6.9,3006,1992,"Crime,Documentary"
tt0103639,Aladdin,8.0,450493,1992,"Adventure,Animation,Comedy"
tt0103644,Alien³,6.4,312670,1992,"Action,Horror,Sci-Fi"
tt0103670,American Heart,6.7,3548,1992,"Crime,Drama,Romance"
tt0103671,American Me,7.1,10041,1992,"Biography,Crime,Drama"
tt0103704,A Scene at the Sea,7.5,6463,1991,"Comedy,Drama,Romance"
tt0103743,The Eight Immortals Restaurant: The Untold Story,6.8,4497,1993,"Comedy,Crime,Horror"
tt0103747,The Babe,5.9,11373,1992,"Biography,Drama,Sport"
tt0103759,Bad Lieutenant,7.0,46381,1992,"Crime,Drama,Thriller"
tt0103767,Baraka,8.5,40360,1992,Documentary
tt0103772,Basic Instinct,7.0,212814,1992,"Drama,Mystery,Thriller"
tt0103773,Basket Case 3,4.8,4012,1991,"Comedy,Horror"
tt0103776,Batman Returns,7.1,320328,1992,"Action,Crime,Fantasy"
tt0103783,Bebe's Kids,5.8,5421,1992,"Animation,Comedy,Fantasy"
tt0103786,Beethoven,5.7,74690,1992,"Comedy,Drama,Family"
tt0103791,Belle Epoque,7.1,11151,1992,"Comedy,Drama,Romance"
tt0103793,Benny's Video,7.1,17974,1992,"Crime,Drama"
tt0103800,Betty,6.8,1699,1992,Drama
tt0103805,Beyond the Law,6.4,7363,1993,"Crime,Drama,Thriller"
tt0103812,The Bikini Carwash Company,4.5,1116,1992,Comedy
tt0103827,Blame It on the Bellboy,5.5,2835,1992,Comedy
tt0103838,The Inner Circle,7.0,2137,1991,"Biography,Crime,Drama"
tt0103848,Blue Ice,5.2,1795,1992,"Action,Mystery,Thriller"
tt0103850,Bob Roberts,7.0,15476,1992,"Comedy,Drama"
tt0103855,The Bodyguard,6.3,143833,1992,"Action,Drama,Music"
tt0103859,Boomerang,5.6,30781,1992,"Comedy,Drama,Romance"
tt0103872,Brain Donors,6.9,4555,1992,Comedy
tt0103873,Dead Alive,7.5,101442,1992,"Comedy,Fantasy,Horror"
tt0103874,Bram Stoker's Dracula,7.4,231035,1992,"Drama,Fantasy,Horror"
tt0103882,A Brief History of Time,7.3,5798,1991,"Biography,Documentary"
tt0103888,Brother's Keeper,7.5,4220,1992,"Crime,Documentary,Mystery"
tt0103893,Buffy the Vampire Slayer,5.7,48075,1992,"Action,Comedy,Fantasy"
tt0103898,The Burning Moon,5.1,1218,1992,Horror
tt0103905,Man Bites Dog,7.4,42912,1992,"Comedy,Crime,Drama"
tt0103919,Candyman,6.7,97582,1992,"Horror,Thriller"
tt0103923,Captain America,3.2,14878,1990,"Action,Adventure,Sci-Fi"
tt0103924,Captain Ron,5.8,22540,1992,"Adventure,Comedy"
tt0103926,Careful,7.0,1924,1992,"Comedy,Drama,Romance"
tt0103927,Carry on Columbus,3.4,2583,1992,"Action,Adventure,Comedy"
tt0103935,Rebels of the Neon God,7.5,5250,1992,"Crime,Drama,Romance"
tt0103939,Chaplin,7.5,60589,1992,"Biography,Comedy,Drama"
tt0103949,The Chekist,7.0,1113,1992,Drama
tt0103950,City Hunter,6.3,11967,1993,"Action,Comedy,Crime"
tt0103956,Child's Play 3,5.2,44783,1991,"Horror,Thriller"
tt0103957,Children of the Night,4.7,1252,1991,Horror
tt0103962,Christopher Columbus: The Discovery,4.4,3160,1992,"Adventure,Biography,Drama"
tt0103969,The Oak,7.9,3667,1992,"Comedy,Drama"
tt0103976,City of Joy,6.5,5524,1992,Drama
tt0103977,Claire of the Moon,5.1,1079,1992,"Drama,Romance"
tt0103978,Class Act,6.0,8003,1992,Comedy
tt0103982,Cold Heaven,5.1,1082,1991,"Drama,Mystery,Thriller"
tt0103991,The Comics 2,5.4,1095,1991,Comedy
tt0103994,Like Water for Chocolate,7.1,18554,1992,"Drama,Romance"
tt0104006,Consenting Adults,5.7,8183,1992,"Crime,Drama,Mystery"
tt0104008,A Tale of Winter,7.2,5856,1992,"Drama,Romance"
tt0104009,Cool World,4.8,24346,1992,"Animation,Comedy,Fantasy"
tt0104014,All Ladies Do It,5.2,5820,1992,"Comedy,Drama"
tt0104025,La crise,6.8,1409,1992,"Comedy,Music"
tt0104027,CrissCross,5.8,2136,1992,"Crime,Drama"
tt0104028,The Black Bomber,7.8,3533,1992,Drama
tt0104029,Cronos,6.7,32409,1992,"Drama,Fantasy,Horror"
tt0104036,The Crying Game,7.2,58830,1992,"Crime,Drama,Romance"
tt0104040,The Cutting Edge,6.9,21709,1992,"Comedy,Drama,Romance"
tt0104046,Daens,7.6,4314,1992,"Biography,Drama,History"
tt0104053,Trauma,5.8,7845,1993,"Horror,Mystery,Thriller"
tt0104057,Daughters of the Dust,6.6,3100,1991,"Drama,History,Romance"
tt0104070,Death Becomes Her,6.6,127119,1992,"Comedy,Fantasy,Horror"
tt0104073,Deep Cover,7.0,13456,1992,"Action,Crime,Thriller"
tt0104082,The Democratic Terrorist,5.8,1208,1992,"Action,Thriller"
tt0104105,Diên Biên Phú,6.2,1018,1992,"Drama,War"
tt0104107,Diggstown,6.9,7871,1992,"Drama,Sport"
tt0104114,The Distinguished Gentleman,5.9,16647,1992,"Comedy,Crime"
tt0104115,Doctor Mordrid,5.4,2168,1992,"Action,Fantasy,Horror"
tt0104119,Dolly Dearest,4.7,3341,1991,"Comedy,Drama,Horror"
tt0104135,Double Trouble,4.0,1942,1992,"Action,Comedy,Crime"
tt0104139,Dr. Giggles,5.3,6984,1992,"Comedy,Drama,Horror"
tt0104147,All for the Winner,6.8,2680,1990,"Action,Comedy,Crime"
tt0104155,Dust Devil,6.2,5721,1992,"Horror,Mystery,Thriller"
tt0104181,Wuthering Heights,6.6,14087,1992,"Drama,History,Romance"
tt0104187,Encino Man,5.8,44330,1992,Comedy
tt0104201,Equinox,5.6,1332,1992,"Crime,Drama,Mystery"
tt0104215,Excessive Force,5.3,1460,1993,Action
tt0104231,Far and Away,6.6,66989,1992,"Adventure,Drama,Romance"
tt0104237,Damage,6.7,19946,1992,"Drama,Romance"
tt0104254,FernGully: The Last Rainforest,6.5,32882,1992,"Adventure,Animation,Family"
tt0104257,A Few Good Men,7.7,279482,1992,"Drama,Thriller"
tt0104265,Final Analysis,5.9,14981,1992,"Drama,Thriller"
tt0104279,Flodder in Amerika!,5.6,4997,1992,"Comedy,Family"
tt0104283,Folks!,5.7,2766,1992,"Comedy,Drama"
tt0104291,Forever Young,6.3,49243,1992,"Drama,Romance,Sci-Fi"
tt0104299,Freejack,5.4,17096,1992,"Action,Crime,Sci-Fi"
tt0104321,Gas Food Lodging,6.6,4313,1992,"Drama,Romance"
tt0104346,Gladiator,6.5,10029,1992,"Action,Drama,Sport"
tt0104348,Glengarry Glen Ross,7.7,112946,1992,"Crime,Drama,Mystery"
tt0104350,The Best Intentions,7.7,3420,1992,"Biography,Drama,Romance"
tt0104352,Godzilla and Mothra: The Battle for Earth,6.1,5195,1992,"Action,Adventure,Fantasy"
